ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,,73,259,9479,6276,1710,864,2169,110,10312,69,425,611,1566,11297,1916,1002,975,6413,526,5079,1915,11956,2034,956,208,15,77041,652,20,1352,1918,388,1806,1920,3517,863,1594,24772,2008,78349,397,1923,1105,8707,7,4336,1753,205,17,984,5732,983,70,1924,111,51076,6903,4083,1936,1115,154942,1550,2266,179,1933,37976,2844,1934,57028,1932,84204,1931,490,1935,2312,1925,1846,5081,1930,4378,1917,68,3080,2734,435,1482,1929,1922,4104,2814,1926,1919,1164,1110,1928,2843,4364,1921,4148,2041,
2001-02-19T15:00:00-08:00,2001-02-19,5,51,46,12898,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-25T15:00:00-07:00,2001-04-25,52,4,5,19399,394,641,,2,0,,,,,,1,,0,,,,,,,,,,,,,,,1,1,,,0,,,1,,,,,,,,,,,,,1,,,2,0,,,,0,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2001-06-28T15:00:00-07:00,2001-06-28,57,3,4,44367,859,1461,,2,0,,,,,,1,,0,1,0,,,,,,,1,,,,,,1,1,,1,0,,,1,,,,,,,,,3,,,,1,,,2,0,,,,0,,2,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,
2001-08-31T15:00:00-07:00,2001-08-31,61,2,4,44367,1990,3617,,2,0,,,0,0,,1,,0,1,0,1,,0,0,0,,1,,0,,,1,1,1,,1,0,0,0,1,0,0,,0,1,,,,3,0,0,,1,,0,2,0,0,,0,0,0,2,,,,0,0,,1,,0,0,,,0,,0,,0,0,0,,0,1,,0,,0,0,,,1,2,0,0,,,0,0,0,0,0,,,0,,,
2001-11-03T15:00:00-08:00,2001-11-03,66,8,17,63716,4893,11817,,2,0,,,0,0,2,1,,0,3,3,3,,0,0,0,,1,,5,,3,1,1,1,,1,0,0,0,1,0,0,0,0,1,,1,,3,0,0,,3,0,0,2,0,0,,0,0,0,2,,,0,0,0,,1,0,0,0,,0,0,,0,,0,0,0,0,0,1,,0,1,0,0,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,
2002-01-06T15:00:00-08:00,2002-01-06,76,19,19,63716,7518,19077,,2,0,,0,0,0,2,3,,0,5,3,3,,0,0,0,0,3,0,2,,3,3,3,1,,1,0,0,0,1,0,0,0,0,2,,3,,3,0,0,,3,0,0,4,0,0,0,0,0,0,2,,0,0,0,0,,1,0,0,0,,0,0,,0,,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,
2002-03-11T15:00:00-08:00,2002-03-11,300,206,5,156190,44168,296541,,12,0,2,5,10,12,14,9,2,9,8,12,10,3,7,10,4,9,13,12,6,0,10,9,9,9,,10,0,0,6,1,10,9,10,0,9,2,15,,9,7,12,0,4,7,8,10,0,8,8,6,0,8,7,,11,2,4,14,,6,9,0,10,0,7,0,,6,,8,10,4,8,10,10,8,8,9,0,0,7,7,1,6,8,9,6,6,10,10,8,7,7,6,13,14,11,7,
2002-05-15T15:00:00-07:00,2002-05-15,383,80,5,180327,52410,373329,,12,0,2,5,10,17,14,9,2,9,8,17,10,6,7,10,4,12,13,12,6,0,10,9,9,9,,10,0,12,6,1,10,9,10,0,9,4,15,,9,7,7,0,4,7,7,10,0,8,8,6,0,8,7,2,11,8,4,12,,6,9,0,10,0,7,0,,6,,8,10,4,9,9,9,8,8,9,0,0,13,7,6,6,8,9,11,6,10,10,10,7,7,6,13,13,11,7,
2002-07-18T15:00:00-07:00,2002-07-18,509,123,3,180327,67713,508705,,12,0,2,5,10,17,14,9,8,9,8,17,12,4,7,10,4,12,13,12,6,0,15,15,9,9,,10,0,10,6,1,10,9,10,0,9,4,15,,9,7,14,0,4,14,7,10,0,8,8,6,0,8,7,4,6,8,4,12,,6,10,0,10,0,7,12,0,6,,8,10,4,15,9,9,8,6,15,0,0,13,7,6,6,8,17,11,6,10,10,10,7,7,6,13,7,11,6,
2002-09-20T15:00:00-07:00,2002-09-20,745,233,2,180327,93161,741527,,12,0,2,7,10,17,14,9,8,9,8,17,12,3,16,19,4,12,13,12,6,0,15,13,9,9,7,10,0,10,6,1,10,9,10,0,9,14,15,0,16,10,13,0,15,16,7,10,0,8,13,6,0,13,7,4,6,8,17,12,,6,10,10,10,0,7,12,1,6,0,8,10,4,15,17,9,8,6,17,8,0,13,7,6,6,8,13,11,6,20,10,15,7,19,19,21,16,11,6,
2002-11-23T15:00:00-08:00,2002-11-23,1350,604,4,314666,148401,1343041,,12,21,2,7,19,17,25,9,8,9,8,17,12,3,16,19,15,13,13,12,6,0,20,22,9,9,13,10,0,10,14,1,10,13,10,0,9,14,15,27,16,10,13,0,15,19,7,10,0,8,13,6,0,13,7,12,7,8,14,12,,16,10,10,10,0,7,13,1,6,4,8,10,13,15,14,21,8,15,21,8,0,13,7,6,13,8,13,15,6,19,10,15,7,17,17,21,16,11,6,
2003-01-26T15:00:00-08:00,2003-01-26,1711,358,7,314666,171583,1704273,,12,21,2,7,19,23,25,9,8,9,8,21,16,12,16,19,15,24,13,25,21,0,20,22,9,17,14,10,0,10,16,6,25,13,19,0,9,14,22,27,16,10,13,9,15,17,7,10,0,8,13,6,0,13,7,12,7,8,14,12,0,16,10,10,10,0,7,13,1,16,3,8,10,13,15,10,15,20,15,17,19,0,15,7,6,13,8,13,18,22,19,10,20,20,17,17,24,16,11,21,
2003-04-01T14:00:00-08:00,2003-04-01,2087,371,5,526666,197176,2087083,,12,21,4,7,19,23,28,9,8,9,27,21,27,21,16,19,15,22,24,27,21,0,20,27,9,17,13,10,22,10,16,6,25,13,19,0,9,10,29,10,16,16,13,9,15,25,7,10,0,8,13,16,0,13,7,10,7,13,14,12,0,15,13,10,10,0,7,13,1,16,3,8,10,20,15,13,15,20,16,26,13,0,15,17,6,13,8,13,18,22,23,10,19,20,22,16,26,16,11,25,
2003-06-04T15:00:00-07:00,2003-06-04,2518,427,10,526666,225790,2510853,,12,21,4,7,19,31,28,30,8,9,27,21,26,21,16,19,15,22,24,26,21,0,20,22,9,17,14,10,22,10,16,8,25,13,13,0,9,10,29,25,16,16,13,9,15,22,7,10,0,8,18,16,0,24,7,10,13,15,14,12,0,15,13,10,10,0,30,13,3,16,5,8,10,20,15,13,15,25,16,23,13,0,15,17,6,13,16,13,18,22,23,10,19,20,22,16,32,16,11,25,
2003-08-07T15:00:00-07:00,2003-08-07,2983,457,3,526666,256079,2983125,,12,21,4,7,19,31,28,30,13,9,27,21,26,30,16,19,15,24,24,26,21,9,20,22,9,28,14,10,22,10,16,8,25,24,13,21,9,10,23,25,16,16,13,9,15,27,7,10,0,8,18,16,0,24,7,10,13,15,14,12,3,26,13,10,10,0,23,13,3,31,5,8,29,20,15,13,15,22,16,26,13,0,15,17,18,13,16,13,18,22,23,10,19,20,14,16,32,16,11,23,
2003-10-10T15:00:00-07:00,2003-10-10,3477,495,8,526666,288564,3475955,,12,21,4,7,19,31,33,30,13,9,27,21,26,30,16,19,24,24,24,33,30,9,20,22,9,28,14,10,22,23,22,8,25,24,13,21,9,10,23,25,16,16,24,9,15,25,7,31,0,8,21,16,0,13,7,10,13,15,21,12,3,26,13,10,32,0,23,13,3,16,5,8,29,14,23,13,15,22,21,26,13,0,22,21,18,13,16,13,18,22,23,32,19,20,14,16,32,21,11,23,
