ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,,73,259,9479,6276,1710,864,2169,110,10312,69,425,611,1566,11297,1916,1002,975,6413,526,5079,1915,11956,2034,956,208,15,77041,652,20,1352,1918,388,1806,1920,3517,863,1594,24772,2008,78349,397,1923,1105,8707,7,4336,1753,205,17,984,5732,983,70,1924,111,51076,6903,4083,1936,1115,154942,1550,2266,179,1933,37976,2844,1934,57028,1932,84204,1931,490,1935,2312,1925,1846,5081,1930,4378,1917,68,3080,2734,435,1482,1929,1922,4104,2814,1926,1919,1164,1110,1928,2843,4364,1921,4148,2041,
2001-02-19T15:00:00-08:00,2001-02-19,3,6,4,20580,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-25T15:00:00-07:00,2001-04-25,8,16,17,35476,394,641,,1,0,,,,,,0,,0,,,,,,,,,,,,,,,1,1,,,0,,,1,,,,,,,,,,,,,1,,,2,0,,,,0,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2001-06-28T15:00:00-07:00,2001-06-28,25,2,3,49440,859,1461,,1,0,,,,,,0,,0,2,0,,,,,,,1,,,,,,1,1,,1,0,,,1,,,,,,,,,2,,,,1,,,2,0,,,,0,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,
2001-08-31T15:00:00-07:00,2001-08-31,28,2,4,66344,1990,3617,,1,0,,,0,0,,0,,0,3,0,3,,0,0,0,,2,,0,,,2,1,1,,1,0,0,0,1,0,0,,0,0,,,,2,0,0,,1,,0,2,0,0,,0,0,0,0,,,,0,0,,0,,0,0,,,0,,0,,0,0,0,,0,2,,0,,0,0,,,1,1,0,0,,,0,0,0,0,0,,,0,,,
2001-11-03T15:00:00-08:00,2001-11-03,33,3,4,78069,4893,11817,,3,0,,,0,0,3,0,,0,3,4,3,,0,0,0,,3,,3,,2,2,3,1,,2,0,0,0,1,0,0,0,0,0,,1,,2,0,0,,3,0,0,2,0,0,,0,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,2,,0,1,0,0,0,0,1,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,
2002-01-06T15:00:00-08:00,2002-01-06,37,4,5,96561,7518,19077,,3,0,,1,0,0,2,0,,0,3,2,3,,0,0,0,0,3,0,5,,2,2,3,1,,2,0,0,0,1,0,0,0,0,0,,1,,4,0,0,,3,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,1,1,2,0,2,0,0,0,1,0,0,0,
2002-03-11T15:00:00-08:00,2002-03-11,63,22,5,135673,44168,296541,,7,6,2,0,10,12,12,8,8,7,16,10,10,5,10,13,10,5,14,8,9,3,10,11,3,7,,6,0,10,5,1,10,6,8,0,7,1,17,,6,5,5,0,6,10,5,6,15,10,12,5,0,8,3,,2,2,11,7,,9,8,0,12,0,12,9,,6,,5,10,6,9,8,6,9,5,7,8,0,10,11,3,13,11,10,4,5,12,9,6,6,5,10,17,11,16,5,
2002-05-15T15:00:00-07:00,2002-05-15,81,15,4,180273,52410,373329,,18,6,2,0,10,12,13,19,2,7,16,10,10,4,10,13,10,11,15,8,14,3,10,11,3,7,,6,0,6,5,1,10,6,8,0,7,1,17,,6,5,5,0,6,10,5,12,15,10,12,5,0,11,3,5,6,2,11,7,,9,8,0,12,0,12,9,,6,,5,10,6,9,12,6,9,5,7,8,0,10,11,10,13,11,10,4,5,12,8,6,6,5,10,17,11,14,5,
2002-07-18T15:00:00-07:00,2002-07-18,103,21,6,180273,67713,508705,,18,6,2,0,10,12,15,19,2,7,16,10,10,4,10,18,13,11,15,8,14,3,10,11,3,7,,6,0,6,5,1,14,6,16,0,9,11,17,,13,5,5,0,6,14,5,12,15,8,12,5,0,11,18,5,6,6,11,7,,9,8,0,12,0,12,9,0,6,,5,14,6,9,12,6,14,5,7,8,0,10,5,10,14,11,10,10,5,12,8,6,6,5,10,17,11,13,5,
2002-09-20T15:00:00-07:00,2002-09-20,152,53,11,180273,93161,741527,,18,21,2,0,10,12,15,19,2,14,16,10,10,4,10,18,17,16,15,8,15,3,10,11,3,7,10,6,0,6,5,1,14,6,19,10,9,11,17,0,13,5,10,0,6,14,5,12,15,8,12,5,0,11,18,6,6,11,11,7,,9,12,10,12,0,8,9,1,6,1,5,12,6,9,12,14,15,5,16,8,0,15,9,10,14,11,10,10,12,12,8,6,6,5,10,17,21,15,5,
2002-11-23T15:00:00-08:00,2002-11-23,269,131,28,318636,148401,1343041,,18,15,2,0,10,12,27,19,2,14,16,10,10,4,10,18,16,17,20,8,15,3,21,11,3,23,10,6,0,6,5,1,14,6,12,10,9,11,17,15,13,10,10,0,13,14,5,12,15,8,12,5,0,11,18,11,7,11,11,7,,9,12,10,12,0,8,9,1,6,3,5,12,6,9,12,23,15,5,17,8,0,15,9,10,14,11,19,10,12,12,8,12,6,12,8,17,19,15,22,
2003-01-26T15:00:00-08:00,2003-01-26,349,59,10,318636,171583,1704273,,18,15,2,0,21,25,27,19,2,14,16,10,18,8,22,18,16,23,20,19,15,3,21,11,19,14,10,6,0,6,5,6,14,6,21,12,17,11,17,11,13,10,19,11,13,14,5,12,15,8,19,5,0,18,18,11,15,11,11,7,0,9,12,10,17,0,8,9,1,21,3,5,12,6,9,12,21,19,12,16,19,0,15,9,10,14,11,16,17,19,23,8,17,6,12,8,21,14,20,23,
2003-04-01T14:00:00-08:00,2003-04-01,423,67,4,328218,197176,2087083,,29,15,2,0,25,25,27,19,2,14,16,10,18,19,22,18,16,27,20,27,15,3,21,21,19,14,10,6,0,6,21,6,14,6,19,12,17,11,17,11,13,23,19,10,13,14,19,12,15,8,19,5,0,26,18,11,17,14,11,7,0,24,12,10,17,0,8,9,1,21,3,5,12,16,9,12,21,22,12,16,19,0,15,9,12,14,11,16,17,19,23,8,14,21,12,8,26,21,7,23,
