ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,,73,259,9479,6276,1710,864,2169,110,10312,69,425,611,1566,11297,1916,1002,975,6413,526,5079,1915,11956,2034,956,208,15,77041,652,20,1352,1918,388,1806,1920,3517,863,1594,24772,2008,78349,397,1923,1105,8707,7,4336,1753,205,17,984,5732,983,70,1924,111,51076,6903,4083,1936,1115,154942,1550,2266,179,1933,37976,2844,1934,57028,1932,84204,1931,490,1935,2312,1925,1846,5081,1930,4378,1917,68,3080,2734,435,1482,1929,1922,4104,2814,1926,1919,1164,1110,1928,2843,4364,1921,4148,2041,
2001-02-19T15:00:00-08:00,2001-02-19,5,10,5,36230,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-23T15:00:00-08:00,2001-03-23,11,1,2,42883,183,289,,2,,,,,,,0,,0,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,,,,0,,,,0,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2001-04-25T15:00:00-07:00,2001-04-25,14,2,3,53116,394,641,,1,0,,,,,,0,,0,,,,,,,,,,,,,,,2,1,,,0,,,1,,,,,,,,,,,,,1,,,1,0,,,,0,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2001-05-28T15:00:00-07:00,2001-05-28,17,7,8,70626,707,1177,,1,0,,,,,,0,,0,2,0,,,,,,,1,,,,,,2,1,,1,0,,,1,,,,,,,,,2,,,,1,,,1,0,,,,0,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,
2001-06-29T15:00:00-07:00,2001-06-29,26,0,1,70626,885,1499,,1,0,,,,0,,0,,0,2,0,,,,,,,1,,,,,,2,1,,1,0,,,1,,,,0,,,,,2,,,,1,,,1,0,,,,0,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,
2001-07-31T15:00:00-07:00,2001-07-31,28,4,5,93958,1328,2373,,3,0,,,,0,,0,,0,2,0,,,,0,0,,1,,,,,1,2,1,,1,0,,,1,,,,0,,,,,2,,0,,1,,,1,0,0,,0,0,,0,,,,,0,,,,0,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,,,0,0,,,,,,,
2001-09-01T15:00:00-07:00,2001-09-01,33,0,1,93958,1999,3637,,3,0,,,0,0,,0,,0,2,0,1,,0,0,0,,1,,0,,,2,2,2,,1,0,0,0,1,0,0,,0,1,,,,2,0,0,,1,,0,1,0,0,,0,0,0,0,,,,0,0,,1,,0,0,,,0,,0,,0,0,0,,0,1,,0,,0,0,,,1,2,0,0,,,0,0,0,0,0,,,0,,,
2001-10-03T15:00:00-07:00,2001-10-03,35,1,1,98791,3329,6373,,3,0,,,0,0,1,0,,0,2,2,1,,0,0,0,,1,,0,,1,2,1,2,,1,0,0,0,1,0,0,,0,1,,1,,2,0,0,,1,,0,3,0,0,,0,0,0,0,,,,0,0,,1,0,0,0,,0,0,,0,,0,0,0,0,0,1,,0,,0,0,0,0,1,2,0,0,,1,0,0,0,0,0,0,,0,,0,
2001-11-04T15:00:00-08:00,2001-11-04,37,0,1,98791,4926,11887,,3,0,,,0,0,1,0,,0,2,2,1,,0,0,0,,1,,2,,1,2,1,2,,1,3,0,0,1,0,0,0,0,1,,1,,2,0,0,,1,0,0,2,0,0,,0,0,0,0,,,0,0,0,,1,0,1,0,,0,0,,0,,0,0,0,0,0,1,,0,1,0,0,0,0,1,2,0,0,1,1,3,0,1,0,0,0,0,0,0,0,
2001-12-06T15:00:00-08:00,2001-12-06,39,0,0,98791,6422,16259,,4,0,,1,0,0,1,0,,0,2,2,4,,0,0,0,0,1,0,2,,1,3,1,2,,1,3,0,0,1,0,0,0,0,2,,1,,2,0,0,,1,0,0,3,0,0,0,0,0,0,0,,,0,0,0,,1,0,1,0,,0,0,,0,,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,
2002-01-07T15:00:00-08:00,2002-01-07,40,0,1,98791,7533,19105,,4,0,,1,0,0,1,0,,0,4,2,4,,0,0,0,0,1,0,4,,1,3,1,2,,1,3,0,0,1,0,0,0,0,5,,1,,2,0,0,,2,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,,1,0,1,0,,0,0,,0,,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,3,0,1,0,0,0,1,0,0,0,
2002-02-08T15:00:00-08:00,2002-02-08,42,2,1,98791,17012,63367,,6,0,0,0,8,10,3,10,0,3,11,8,3,0,0,8,4,5,10,4,4,0,8,4,6,8,,5,5,0,0,1,8,0,0,0,8,,9,,2,7,6,0,2,0,0,5,0,4,1,6,5,0,5,,2,0,0,2,,6,3,1,0,,0,0,,0,,0,7,6,0,0,5,2,0,3,0,8,3,0,1,3,0,4,1,1,4,0,1,8,6,4,6,0,0,0,
2002-03-12T15:00:00-08:00,2002-03-12,66,49,28,142646,44272,297405,,10,10,2,0,9,10,12,14,2,8,11,10,10,4,10,8,7,5,13,8,9,4,11,8,6,8,,4,8,6,11,3,7,8,7,0,8,2,9,,10,15,14,0,9,12,8,5,0,4,9,6,5,8,12,,4,3,4,12,,8,8,7,6,0,7,8,,7,,10,7,6,11,13,10,9,4,12,8,9,11,11,2,4,6,4,7,6,4,6,9,10,6,4,16,8,9,6,
2002-04-14T15:00:00-07:00,2002-04-14,97,7,7,167235,49533,344241,,10,10,2,0,15,10,12,17,2,8,11,10,10,4,10,8,7,12,13,13,9,4,11,8,6,8,,4,8,13,11,2,7,6,7,0,8,2,9,,10,15,14,0,9,12,8,5,0,4,11,6,5,8,12,,4,6,4,12,,8,8,7,6,0,7,8,,7,,10,7,6,11,6,10,9,4,12,8,9,11,11,6,4,6,4,7,6,4,6,9,10,6,4,14,8,9,6,
2002-05-16T15:00:00-07:00,2002-05-16,105,4,4,180526,52456,374395,,10,10,2,0,15,15,12,16,2,8,11,15,10,4,10,8,7,12,13,11,9,4,11,8,6,8,,4,8,10,11,2,7,6,7,0,13,2,9,,10,14,14,0,9,12,8,5,0,4,11,6,5,8,12,1,4,6,4,12,,10,8,7,6,0,7,8,,7,,10,7,6,11,6,10,9,4,12,8,8,11,11,4,4,6,4,7,6,4,6,6,10,6,4,14,8,9,6,
2002-06-17T15:00:00-07:00,2002-06-17,113,3,2,180526,58826,438057,,10,10,2,0,15,15,16,16,2,8,11,15,17,4,10,8,7,12,13,11,9,4,11,8,6,8,,4,8,10,11,2,18,6,7,0,13,11,9,,10,14,14,0,9,12,8,12,0,4,11,6,5,8,12,6,4,6,4,12,,9,8,7,6,0,7,8,0,7,,13,7,6,8,6,10,9,4,12,8,8,13,9,12,4,6,4,7,6,13,6,6,10,6,4,14,8,9,6,
2002-07-19T15:00:00-07:00,2002-07-19,116,7,6,180526,67799,510003,,17,10,2,0,15,15,10,16,2,8,11,15,15,7,10,20,7,12,13,11,9,5,11,8,6,8,,4,8,10,11,2,18,6,7,0,13,11,9,,10,10,14,0,9,12,8,12,0,4,11,6,5,8,12,6,4,6,4,12,,9,8,7,6,0,14,8,0,7,,8,7,6,11,6,10,11,9,10,8,8,13,13,10,4,12,4,7,6,18,6,8,10,6,4,14,8,9,6,
2002-08-20T15:00:00-07:00,2002-08-20,125,10,8,180526,79439,607619,,17,10,2,0,15,21,27,16,2,8,11,15,15,7,10,18,7,12,13,11,9,5,11,8,6,8,2,4,8,10,11,2,18,6,7,0,13,11,19,0,10,10,14,0,9,12,8,12,0,4,11,6,5,8,12,6,4,6,4,12,,9,8,7,6,0,14,8,0,7,,8,7,6,11,6,10,11,9,10,8,8,13,19,10,4,12,4,7,6,18,6,8,17,6,4,14,8,9,6,
2002-09-21T15:00:00-07:00,2002-09-21,157,25,2,180526,93526,746147,,17,10,2,0,15,20,27,15,2,8,11,15,15,7,10,17,7,17,13,11,9,5,11,8,15,8,11,14,8,10,11,5,18,6,7,0,13,11,19,0,10,10,14,0,9,12,8,12,0,4,11,6,5,14,12,6,4,6,4,12,,9,8,11,6,0,14,8,0,7,1,8,17,6,11,6,12,11,14,10,8,8,16,19,10,4,12,4,7,6,6,6,8,20,6,4,14,18,9,6,
2002-10-23T15:00:00-07:00,2002-10-23,233,74,3,314792,135095,1124075,,17,10,2,0,18,20,27,15,2,8,11,22,15,7,14,17,7,17,13,20,19,5,11,8,15,8,10,14,8,10,11,5,18,6,7,0,13,11,19,6,10,10,11,0,15,17,8,12,0,17,11,6,5,12,12,11,4,6,4,12,,9,8,10,6,0,14,8,0,7,4,8,17,6,11,6,12,11,14,20,8,8,16,11,10,4,12,18,7,6,6,6,8,18,6,11,20,18,9,14,
2002-11-24T15:00:00-08:00,2002-11-24,273,62,29,314792,148853,1353583,,17,22,2,0,18,20,27,15,2,8,11,22,15,7,14,17,7,17,13,20,19,5,11,8,15,8,12,14,8,10,11,5,18,6,20,0,13,11,19,11,10,10,11,0,15,17,8,12,0,17,11,6,5,12,12,11,4,11,4,12,,9,8,10,6,0,14,8,0,7,4,8,17,6,20,6,12,11,12,14,8,8,16,11,10,18,16,18,7,6,6,6,8,18,6,11,19,18,9,14,
2002-12-26T15:00:00-08:00,2002-12-26,314,19,8,314792,158393,1529267,,17,22,2,0,18,20,27,15,2,8,11,22,15,7,14,17,7,17,13,20,19,5,11,8,15,8,12,14,8,10,11,5,18,6,17,0,13,11,19,11,10,18,11,7,15,17,8,12,0,14,20,6,5,12,12,11,4,9,4,12,0,17,8,10,6,0,19,8,1,7,4,8,12,6,16,6,12,11,12,14,12,8,16,11,10,18,16,18,14,14,6,6,8,18,6,11,19,18,9,14,
2003-01-27T15:00:00-08:00,2003-01-27,344,35,15,314792,171887,1710101,,17,22,2,0,18,20,27,26,2,8,11,25,15,7,14,17,7,23,13,20,19,5,11,8,20,8,12,14,8,10,11,5,18,6,17,0,23,11,19,11,10,22,11,11,15,15,8,12,0,14,19,18,5,12,12,11,4,9,4,12,0,17,8,10,18,0,19,8,1,7,4,14,12,6,16,6,15,19,12,14,12,8,16,11,10,18,16,18,14,14,18,6,8,18,6,18,19,18,21,14,
2003-02-28T15:00:00-08:00,2003-02-28,379,31,12,314792,184299,1885755,,17,22,7,0,18,20,27,25,11,8,11,23,20,17,14,17,24,26,26,20,19,5,11,8,16,8,12,14,8,24,11,7,18,6,24,0,23,12,19,16,10,22,11,13,15,25,8,12,0,14,19,18,5,12,12,13,4,9,19,16,0,17,8,10,18,0,18,8,1,7,4,14,12,6,16,6,15,19,12,14,12,8,16,11,10,16,23,22,14,14,26,6,8,18,6,18,19,18,21,14,
2003-04-02T14:00:00-08:00,2003-04-02,420,39,12,372068,197439,2090969,,17,22,7,0,18,20,27,25,20,8,29,23,20,22,14,17,21,24,24,20,19,5,11,8,16,8,12,14,8,18,11,6,18,6,24,0,23,12,19,16,10,16,27,13,25,24,8,12,0,14,19,18,5,14,12,14,14,9,19,16,0,17,14,20,18,0,18,14,1,23,4,14,12,6,16,12,15,29,12,14,12,8,16,11,10,16,23,24,14,14,26,24,8,18,6,18,19,18,21,14,
2003-05-04T15:00:00-07:00,2003-05-04,463,34,7,452001,210175,2288569,,17,22,7,0,18,20,27,31,20,8,29,23,20,22,14,17,21,24,24,20,19,5,11,8,16,8,9,14,8,14,11,6,18,6,24,0,15,12,19,16,10,16,27,13,21,24,8,12,0,14,19,18,5,14,17,14,14,9,19,16,0,27,14,20,18,0,16,14,0,23,4,14,12,6,16,12,15,29,12,14,12,8,16,11,10,16,23,18,14,14,26,24,8,32,6,18,19,18,21,14,
2003-06-05T15:00:00-07:00,2003-06-05,513,43,4,527766,226307,2518721,,17,22,7,0,18,20,30,31,19,8,29,23,20,28,14,17,21,29,24,25,19,5,11,8,16,8,9,14,8,14,11,8,18,6,24,0,15,12,19,16,27,16,23,13,16,24,8,12,0,14,19,18,5,14,17,14,14,15,19,16,0,27,18,20,28,0,16,14,0,18,4,14,12,6,16,12,15,25,12,14,12,8,16,11,10,16,14,18,14,14,26,24,8,20,6,18,19,18,21,14,
2003-07-07T15:00:00-07:00,2003-07-07,559,48,11,528326,242249,2771713,,17,22,7,0,18,20,30,28,19,8,29,23,20,28,14,17,21,29,24,24,19,5,11,8,16,30,9,14,8,14,11,8,18,6,24,0,15,12,19,16,27,16,23,13,16,27,8,12,0,14,19,18,5,14,17,14,13,15,19,16,0,27,18,20,28,1,16,14,0,18,4,14,12,6,16,12,15,25,12,14,12,8,16,11,10,16,14,18,14,14,26,24,8,20,29,18,19,18,21,14,
2003-08-08T15:00:00-07:00,2003-08-08,600,48,20,528326,256427,2989363,,34,22,7,0,18,20,30,28,19,8,29,23,20,28,14,17,21,24,24,24,19,5,11,8,16,30,9,14,8,14,31,8,31,6,24,18,15,12,19,12,27,16,23,12,16,26,8,12,0,19,19,18,5,14,17,12,13,15,19,16,2,27,18,20,28,1,16,14,0,18,4,14,12,6,16,12,15,25,12,14,12,20,16,11,10,16,14,18,14,14,26,24,8,20,29,18,19,18,21,14,
2003-09-09T15:00:00-07:00,2003-09-09,649,34,7,528326,272834,3239577,,34,22,7,0,29,20,30,28,14,8,29,23,20,28,14,17,21,24,24,33,19,5,11,8,16,29,14,14,8,14,30,8,31,6,24,18,15,12,19,12,27,16,23,12,16,26,8,12,0,19,19,18,5,14,17,12,13,15,19,16,2,27,18,17,28,1,16,14,0,18,4,25,12,6,16,12,15,25,12,29,12,20,16,22,10,16,14,18,14,30,26,24,8,20,24,18,19,18,21,24,
2003-10-11T15:00:00-07:00,2003-10-11,704,53,7,528326,288857,3482755,,33,22,6,0,29,20,30,28,14,8,29,23,20,28,14,17,21,24,24,33,19,5,11,8,16,29,14,14,8,31,30,8,31,6,24,18,15,12,19,12,27,16,23,12,16,22,8,12,0,19,19,18,5,14,17,12,13,17,19,16,2,27,18,17,28,1,16,14,0,18,4,25,12,14,16,12,15,25,12,29,12,20,18,22,10,16,14,18,14,30,26,24,8,20,18,18,19,18,21,24,
2003-11-12T15:00:00-08:00,2003-11-12,753,52,12,528326,305056,3754001,,33,22,6,0,29,20,30,28,14,8,29,23,20,35,14,17,21,24,24,26,19,5,11,35,16,29,14,14,8,31,30,8,31,6,24,18,15,12,19,12,27,36,23,12,16,22,8,12,0,19,19,18,5,14,17,12,13,15,14,16,2,27,18,17,28,1,16,14,0,16,8,19,12,14,16,12,15,25,12,29,12,20,18,22,10,16,14,18,14,30,24,34,8,20,18,18,35,18,21,24,
