ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,,73,259,9479,6276,1710,864,2169,110,10312,69,425,611,1566,11297,1916,1002,975,6413,526,5079,1915,11956,2034,956,208,15,77041,652,20,1352,1918,388,1806,1920,3517,863,1594,24772,2008,78349,397,1923,1105,8707,7,4336,1753,205,17,984,5732,983,70,1924,111,51076,6903,4083,1936,1115,154942,1550,2266,179,1933,37976,2844,1934,57028,1932,84204,1931,490,1935,2312,1925,1846,5081,1930,4378,1917,68,3080,2734,435,1482,1929,1922,4104,2814,1926,1919,1164,1110,1928,2843,4364,1921,4148,2041,
2001-02-19T15:00:00-08:00,2001-02-19,2,6,4,15995,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-02T15:00:00-08:00,2001-11-02,8,5,5,31287,4854,11729,,3,0,,,0,0,3,0,,0,3,2,2,,0,0,0,,2,,0,,2,2,2,2,,3,0,0,0,1,0,0,0,0,1,,1,,2,0,0,,3,0,0,1,0,0,,0,0,0,0,,,0,0,0,,1,0,0,0,,0,0,,0,,0,0,0,0,0,1,,0,1,0,0,0,0,1,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,
2002-07-17T15:00:00-07:00,2002-07-17,68,58,5,182873,67529,507029,,17,0,2,0,18,14,10,11,2,10,13,12,4,3,10,16,6,15,18,10,11,3,11,5,12,10,,9,0,10,5,4,12,10,10,0,8,4,11,,12,13,10,0,10,16,8,18,14,12,11,13,0,10,7,4,5,8,5,12,,9,0,0,8,0,10,8,0,0,,0,6,10,11,5,10,11,3,13,0,0,13,9,4,17,8,12,3,5,14,13,13,14,3,10,19,15,9,13,
2003-03-30T14:00:00-08:00,2003-03-30,266,205,19,325074,196363,2073529,,22,22,8,10,17,20,26,28,5,10,13,19,16,16,16,30,18,29,18,21,13,2,21,21,11,24,13,17,0,27,20,3,26,27,23,13,14,12,17,12,12,14,20,8,15,19,8,18,27,21,20,30,0,16,7,8,6,12,20,12,0,12,20,10,16,0,29,8,2,8,4,18,16,10,24,12,19,21,20,12,8,0,16,9,11,21,16,17,17,23,20,13,11,14,23,13,23,8,18,29,
2003-12-11T15:00:00-08:00,2003-12-11,517,250,18,534295,322681,4076129,,32,37,0,9,31,36,35,28,20,10,13,36,16,27,20,32,18,39,33,32,21,2,30,39,11,24,12,16,28,27,20,9,26,21,27,17,26,13,34,13,26,28,20,13,30,19,20,18,27,21,23,20,28,27,7,12,6,18,20,22,2,20,20,10,29,1,21,23,1,8,4,17,16,30,20,12,19,21,20,31,23,16,16,24,19,34,26,29,17,20,23,30,11,30,35,20,38,26,18,20,
2004-08-24T15:00:00-07:00,2004-08-24,1137,670,75,808964,559347,9072379,,32,37,16,20,38,45,35,28,40,10,39,36,44,42,20,32,33,42,33,32,21,13,36,34,30,39,25,16,28,27,33,9,26,21,27,17,36,33,29,13,26,44,29,13,30,31,28,18,27,40,23,20,31,27,32,18,6,21,20,31,17,28,20,22,23,1,39,36,0,36,8,34,16,36,20,20,44,39,20,28,23,16,22,24,27,39,26,29,36,23,23,40,30,30,29,20,47,23,43,23,
2005-05-07T15:00:00-07:00,2005-05-07,2211,1122,131,1233565,833243,17643919,,32,54,34,52,38,55,35,28,57,45,39,36,44,56,53,32,33,52,49,46,44,23,36,34,55,39,33,30,28,41,33,26,26,34,27,41,36,41,42,26,45,44,46,13,30,32,28,18,27,40,38,20,31,42,32,17,23,21,52,31,23,40,42,22,23,13,44,36,17,36,13,34,16,36,20,42,44,42,20,45,23,51,27,46,27,39,26,29,36,23,23,40,30,30,23,20,45,23,43,23,
2006-01-18T15:00:00-08:00,2006-01-18,4145,1989,196,1583608,1221613,33127303,,64,54,52,63,38,55,35,61,56,45,59,57,44,52,51,56,42,52,49,60,34,39,57,33,55,39,39,43,28,52,33,32,26,34,52,46,36,33,42,33,45,56,46,13,54,62,46,46,27,51,47,46,31,41,44,17,41,33,52,44,20,51,59,22,56,13,47,39,17,51,26,34,16,39,48,42,44,39,51,53,23,45,27,51,42,39,61,59,50,23,23,51,54,54,23,42,45,39,58,23,
2006-10-02T15:00:00-07:00,2006-10-02,7265,3198,334,1862722,1640140,58105553,,64,67,71,63,71,55,68,61,69,45,59,57,57,75,63,56,42,69,49,66,69,65,70,33,55,39,39,43,71,52,33,32,54,59,59,59,70,33,67,33,56,61,70,13,54,60,46,46,63,51,58,46,31,41,55,38,52,33,52,44,13,51,46,54,69,13,47,39,17,51,23,46,64,39,48,42,57,47,51,68,23,45,49,51,42,39,59,46,50,23,76,51,54,70,23,76,45,39,74,23,
